catalog,group,name
55519,407,1 рубль
55529,373,10 долларов
55530,373,10 долларов
55531,373,10 долларов
55534,386,20 евро
55535,364,10 центов
55536,416,100 шиллингов
55543,513,10 долларов
55575,389,5 евро
55576,389,500 шиллингов
55577,389,500 шиллингов
55579,509,1 доллар
55582,483,5 мунгу
55584,705,1 гульден
55585,673,1 крона
55586,399,50 пенсов
55595,759,5 долларов
55596,396,200 эскудо
55597,407,2 рубля
55598,494,100 лей
55599,494,100 лей
55600,494,100 лей
55601,906,5 марок
55602,703,1 талер
55638,386,200 крон
55646,384,1 1/2 евро
55647,384,1 1/2 евро
55649,384,1 1/2 евро
55651,535,100 динар
55652,535,1000 динар
55653,535,1500 динар
55654,535,1500 динар
55655,535,1500 динар
55657,535,250 динар
55658,535,300 динар
55659,405,10 крон
55660,525,20 филлеров
55661,504,1 злотый
55663,403,25 куруш
55664,403,1 лира
55665,455,1 куна
55668,396,500 эскудо
55669,407,1 рубль
55670,456,1 бат
55672,428,100 вон
55673,591,10 сентаво
55675,456,5 сатанг
55677,371,1 соль
55678,375,1 песо
55679,371,1 сентим
55684,425,2 евро
55685,482,2 евро
55686,516,2 евро
55688,388,10 евроцентов
55690,474,2 евро
55692,474,1 евро
55693,474,50 евроцентов
55694,474,20 евроцентов
55695,474,10 евроцентов
55696,474,5 евроцентов
55697,474,2 евроцента
55698,474,1 евроцент
55699,455,2 куны
55702,362,1 доллар
55704,509,1 доллар
55705,509,1 доллар
55713,504,3 гроша
55714,403,2 куруша
55715,520,1 крона
55720,362,1 доллар
55721,849,10 рублей
55722,849,10 рублей
55723,849,10 рублей
55727,422,2 кирша
55729,1065,1 чон
55732,500,2 кроны
55735,456,5 сатанг
55737,735,10 риалов
55739,524,5 долларов
55742,568,15 копеек
55744,571,20 копеек
55751,389,25 шиллингов
55752,389,50 шиллингов
55753,389,50 шиллингов
55755,409,2 пенса
55757,509,1 доллар
55758,509,1 доллар
55759,702,16 грош
55767,538,50 тенге
55768,538,50 тенге
55775,673,1 крона
55776,399,1 крона
55780,373,10 центов
55782,411,1 доллар
55784,531,2 гривны
55785,520,1 крона
55786,384,1 экю
55791,373,1 доллар
55793,362,1 доллар
55796,849,20 рублей
55797,409,1 соверен
55798,509,1 доллар
55799,419,100 долларов
55801,399,1 крона
55804,359,1 сольдо
55805,359,5 байоччи
55811,470,5 марок
55813,401,1 байоччи
55817,401,2 байоччи
55821,660,1 сольдо
55824,1688,5 сентесим
55827,923,1 торнеси
55833,1027,4 сольди
55844,396,10 евро
55845,404,500 лир
55846,923,2 торнеси
55847,923,6 торнеси
55848,387,1 доллар
55849,531,5 гривен
55850,485,50 песо
55851,455,1 куна
55852,952,10 сом
55853,380,100 песо
55854,362,1 доллар
55855,415,10 юаней
55857,576,1000 заиров
55859,482,5 евро
55866,388,50 евроцентов
55869,769,1/8 стювера
55870,482,1/2 цента
55872,456,2 бата
55873,509,20 долларов
55875,513,1 доллар
55877,658,1 драм
55879,387,1 доллар
55883,387,1 доллар
55886,387,1 доллар
55887,387,1 доллар
55888,387,1 доллар
55889,387,1 доллар
55890,387,1/4 доллара
55891,631,100 франков
55893,631,100 франков
55896,389,100 шиллингов
55897,389,100 шиллингов
55898,389,5 евро
55901,470,10 евро
55905,464,2 шекеля
55908,419,20 долларов
55913,408,5 песо
55927,371,5000 соль
55933,590,10 рублей
55934,605,1000 франков
55940,388,20 реалов
55945,513,10 долларов
55947,1688,5 сольди
55951,923,5 торнеси
55953,546,1 танка
55959,624,20 вон
55967,429,10 эре
55968,511,5 дирам
55969,494,5 бани
55970,502,1 франк
55971,399,2 пенса
55972,383,1 лари
55973,517,10 сен
55974,842,50 центов
55975,511,10 дирам
55976,504,5 грош
55978,525,5 форинтов
55983,516,10 драхм
55990,379,10 сен
55997,504,3 гроша
55998,407,1 рубль
55999,407,1 рубль
56002,531,2 гривны
56003,531,2 гривны
56004,531,5 гривен
56005,531,5 гривен
56006,531,5 гривен
56007,531,5 гривен
56008,531,5 гривен
56009,531,5 гривен
56010,502,1/4 франка
56011,502,5 франков
56013,557,1 цент
56015,553,2 донга
56017,358,8 анна
56019,402,12 фунтов
56020,482,1 гульден
56021,392,50 сентаво
56022,923,120 гран
56024,456,1 бат
56028,384,1 франк
56032,884,1 шиллинг
56033,429,1 ригсдалер
56034,362,25 долларов
56036,502,2 франка
56037,409,2 шиллинга
56039,823,1 червонец
56041,710,6 крейцеров
56043,702,1 грош
56045,470,20 пфеннигов
56046,398,2 фунта
56049,422,1/2 миллима
56053,388,25 сентим
56055,419,25 центов
56056,415,10 кэш
56059,408,5 песо
56062,908,1/48 талера
56069,875,1/2 грота
56073,499,1 грош
56077,870,1 пфенниг
56081,456,10 бат
56085,456,2 бата
56089,384,1/2 франка
56106,534,2 денара
56118,769,1/8 гульдена
56119,387,1 доллар
56120,387,1/4 доллара
56125,373,50 центов
56130,531,2 гривны
56131,531,2 гривны
56132,531,2 гривны
56134,531,2 гривны
56135,531,2 гривны
56141,531,2 гривны
56142,531,2 гривны
56143,509,10 долларов
56144,531,5 гривен
56146,531,5 гривен
56147,531,5 гривен
56148,531,5 гривен
56149,531,5 гривен
56151,531,5 гривен
56152,531,5 гривен
56153,849,10 рублей
56154,531,5 гривен
56157,531,5 гривен
56158,531,5 гривен
56161,531,5 гривен
56164,531,5 гривен
56168,531,5 гривен
56171,461,1 ранд
56172,461,50 центов
56173,461,10 центов
56174,461,50 центов
56175,461,5 ранд
56176,461,20 центов
56180,769,1 цент
56181,1115,5 шиллингов
56189,388,12 динерс
56190,403,1 куруш
56192,388,50 сентим
56195,403,5 куруш
56196,769,1/20 гульдена
56200,411,1 доллар
56201,411,1 леоне
56203,411,10 долларов
56204,482,1/2 цента
56205,407,2 рубля
56206,407,3 рубля
56212,504,2 злотых
56216,505,1 пайс
56221,461,2 ранда
56222,461,2 ранда
56223,461,2 ранда
56224,461,2 ранда
56225,461,2 ранда
56226,464,10 шекелей
56227,556,50 колон
56231,574,1 марка
56232,389,100 шиллингов
56233,389,50 шиллингов
56234,389,50 шиллингов
56235,604,10000 драм
56236,604,10000 драм
56237,604,10000 драм
56238,604,10000 драм
56240,907,3 марки
56244,419,2 доллара
56246,419,25 центов
56247,419,50 центов
56248,408,1 песо
56250,408,5 песо
56253,615,10 долларов
56254,371,1 соль
56255,504,10 злотых
56257,396,2 1/2 евро
56260,396,2 1/2 евро
56261,396,2 1/2 евро
56262,396,2 1/2 евро
56265,407,1 рубль
56266,407,1 рубль
56271,386,200 крон
56273,386,200 крон
56274,386,200 крон
56278,386,200 крон
56279,386,200 крон
56280,416,25 шиллингов
56281,590,10 рублей
56285,647,1 доллар
56287,403,1 лира
56288,403,1 лира
56289,515,5 евро
56290,515,5 евро
56291,515,5 евро
56292,515,5 евро
56293,515,5 евро
56329,566,1 копейка
56335,409,1/2 кроны
56339,634,1 доллар
56342,429,1 эре
56343,429,2 эре
56346,491,20 центов
56347,504,2 злотых
56348,504,2 злотых
56350,373,5 центов
56353,360,5 тамбала
56354,504,2 злотых
56355,362,1 доллар
56356,362,1 доллар
56357,389,2 гроша
56360,442,20 динерс
56362,558,2 така
56364,463,25 центов
56368,359,1 евро
56369,359,1 евроцент
56371,648,10 марок
56374,388,10 евро
56377,419,10 центов
56378,419,25 центов
56379,419,5 центов
56381,513,1 доллар
56391,493,50 центов
56394,399,1 крона
56395,371,20 соль
56397,499,1 грош
56398,407,3 рубля
56403,384,1 франк
56404,384,10 франков
56407,716,10 марок
56408,461,20 центов
56410,504,2 злотых
56411,504,2 злотых
56422,429,1/6 ригсдаллера
56423,1111,1 пфенниг
56428,470,10 евро
56432,703,1 грош
56433,765,6 эскудо
56438,504,20000 злотых
56439,492,5 сентаво
56442,482,5 евро
56452,445,2 лиры
56454,509,1 доллар
56461,408,1 песо
56466,399,1 крона
56467,396,250 эскудо
56468,411,1 доллар
56472,566,1 рубль
56480,702,2 пфеннига
56483,453,25 песо
56485,369,5000 динар
56488,513,5 долларов
56491,425,2 евро
56496,769,1 дьюит
56504,364,10 долларов
56505,590,1 полтинник
56506,456,10 бат
56508,531,5 гривен
56510,455,25 кун
56513,1675,5 рублей
56514,517,500 йен
56515,517,500 йен
56516,517,500 йен
56518,570,10 копеек
56520,571,2 копейки
56521,571,20 копеек
56522,571,25 копеек
56523,571,3 копейки
56525,571,5 копеек
56529,407,2 рубля
56530,407,5 рублей
56533,405,5 крон
56535,485,10 сентаво
56538,759,1 доллар
56540,389,50 шиллингов
56541,389,50 шиллингов
56544,633,6 крейцеров
56545,560,5 сентаво
56550,409,4 пенса
56554,702,1 пфенниг
56557,422,2 1/2 миллима
56559,358,10 рупий
56560,388,1 песета
56561,388,1 реал
56563,388,2 песеты
56564,388,4 мараведи
56565,388,4 реала
56577,479,1/2 риала
56586,504,10 злотых
56587,499,1 грош
56588,499,1 талер
56592,407,10 рублей
56595,906,1 пфенниг
56597,906,1/48 талера
56602,929,1 пфенниг
56606,716,10 марок
56607,403,100 куруш
56609,531,2 гривны
56610,531,2 гривны
56611,531,2 гривны
56612,531,5 гривен
56613,531,5 гривен
56614,387,1 доллар
56615,582,1 франк
56618,703,1 крейцер
56620,703,1/48 талера
56623,703,4 пфеннига
56625,389,6 крейцеров
56628,849,1 рубль
56629,502,10 сантим
56630,560,5 боливан
56637,359,1 байоччи
56643,409,2 фунта
56644,464,1 шекель
56647,388,25 сентим
56650,394,1 франк
56651,768,1 питис
56652,556,20 колон
56653,579,1/10 гульдена
56659,483,500 тугриков
56662,482,5 гульденов
56663,492,5 кордоба
56664,371,1 соль
56665,499,1 талер
56681,384,1/2 экю
56682,384,1/4 экю
56688,526,50 хеллеров
56691,785,2/3 талера
56692,461,1 пенни
56693,517,5 сен
56696,933,2/3 талера
56700,808,2/3 талера
56702,384,1 экю
56708,703,1 талер
56711,703,3 пфеннига
56714,482,25 центов
56716,571,15 копеек
56717,571,15 копеек
56718,571,15 копеек
56722,574,15 копеек
56727,409,1 фунт
56728,409,50 пенсов
56734,369,1000 динар
56738,388,8 реалов
56743,504,6 грошей
56745,407,1 рубль
56746,407,10 рублей
56747,624,20 вон
56751,387,1/4 доллара
56756,456,20 бат
56759,526,10 крон
56761,517,100 мон
56762,517,5 сен
56763,504,20 злотых
56764,534,2 лит
56765,534,2 лит
56766,534,2 лит
56767,534,2 лит
56768,455,1 куна
56770,527,2 франка
56771,409,5 фунтов
56774,470,2 евро
56776,398,1 фунт
56781,388,2 евро
56782,430,10 центов
56785,613,1 песа
56786,399,1 крона
56787,624,20 вон
56788,624,20 вон
56790,624,20 вон
56791,624,20 вон
56792,624,20 вон
56793,624,20 вон
56794,624,20 вон
56795,624,20 вон
56814,387,1 дайм
56816,567,1 рубль
56817,569,1 копейка
56818,571,1 рубль
56822,409,1/3 фартинга
56825,409,2 пенса
56827,409,2 фунта
56829,409,2 фунта
56834,409,5 фунтов
56835,409,5 фунтов
56837,409,50 пенсов
56841,394,750 франков
56863,590,5 копеек
56864,531,5 гривен
56865,362,10 долларов
56866,389,1 талер
56875,464,1 шекель
56885,575,1 бальбоа
56886,499,1 талер
56892,565,1 рубль
56893,571,1 1/2 рубля
56897,394,1500 франков
56898,394,7500 франков
56899,394,7500 франков
56904,399,10 пенсов
56905,529,10 динар
56908,504,2 злотых
56909,504,2 злотых
56911,396,250 эскудо
56912,407,3 рубля
56914,940,1 луиджино
56915,972,3000 франков
56917,731,4500 франков
56920,389,1 талер
56921,502,500 франков
56923,525,2000 форинтов
56932,464,1 шекель
56933,464,1 шекель
56934,464,1 шекель
56937,464,2 шекеля
56938,464,2 шекеля
56940,419,15 долларов
56941,419,15 долларов
56942,556,100 колон
56943,513,5 долларов
56957,399,1 крона
56961,504,2 злотых
56962,504,2 злотых
56964,504,2 злотых
56968,504,2 злотых
56973,504,2 злотых
56976,396,200 эскудо
56977,396,200 эскудо
56978,396,200 эскудо
